target_id,account_id,dt,target_definition,recommended_channel,strategy_version,prior_broken_ptp,payment_id,payment_dt,amount,paid_7d
TGT0034685,ACC0012630,2026-03-05,NPA,FIELD,v1,False,,,,False
TGT0031099,ACC0001731,2026-03-05,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0038308,ACC0013450,2026-03-05,DPD>=60,VOICE,v2,False,,,,False
TGT0014837,ACC0001171,2026-03-05,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0034873,ACC0000901,2026-03-05,HIGH_RISK,VOICE,v1,False,,,,False
TGT0013440,ACC0016861,2026-03-05,HIGH_RISK,SMS,v1,False,,,,False
TGT0039082,ACC0018247,2026-03-05,DPD>=60,SMS,v3,False,,,,False
TGT0017520,ACC0015097,2026-03-05,NPA,VOICE,v1,False,,,,False
TGT0031017,ACC0015109,2026-03-05,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0017489,ACC0027455,2026-03-05,DPD>=60,SMS,v3,False,,,,False
TGT0036698,ACC0018262,2026-03-05,DPD>=30,VOICE,v3,False,,,,False
TGT0018428,ACC0007839,2026-03-05,NPA,WHATSAPP,v3,False,,,,False
TGT0004402,ACC0027007,2026-03-05,NPA,WHATSAPP,v2,False,,,,False
TGT0031634,ACC0028427,2026-03-05,DPD>=60,VOICE,v1,False,PAYMENT0001308,2026-03-08 23:12:39,88905.4,True
TGT0040075,ACC0019536,2026-03-05,DPD>=30,FIELD,v1,False,,,,False
TGT0009511,ACC0018606,2026-03-05,DPD>=30,FIELD,legacy,False,,,,False
TGT0040135,ACC0007180,2026-03-05,DPD>=60,FIELD,v2,False,,,,False
TGT0039779,ACC0014421,2026-03-05,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0036758,ACC0005991,2026-03-05,DPD>=60,SMS,legacy,False,,,,False
TGT0036428,ACC0016446,2026-03-05,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0036697,ACC0021443,2026-03-05,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0015916,ACC0001590,2026-03-05,NPA,WHATSAPP,v2,False,,,,False
TGT0039932,ACC0018695,2026-03-05,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0015721,ACC0011061,2026-03-05,DPD>=60,SMS,legacy,False,,,,False
TGT0029284,ACC0000569,2026-03-05,DPD>=30,SMS,legacy,False,,,,False
TGT0004978,ACC0019747,2026-03-05,DPD>=60,FIELD,v3,False,,,,False
TGT0015483,ACC0016855,2026-03-05,HIGH_RISK,FIELD,v2,False,,,,False
TGT0019881,ACC0016089,2026-03-05,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0004207,ACC0007520,2026-03-05,NPA,WHATSAPP,legacy,False,,,,False
TGT0036631,ACC0014521,2026-03-05,HIGH_RISK,FIELD,v2,True,,,,False
TGT0013986,ACC0024627,2026-03-05,DPD>=30,FIELD,v3,False,,,,False
TGT0029516,ACC0029187,2026-03-05,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0015938,ACC0026610,2026-03-05,DPD>=30,SMS,v3,False,,,,False
TGT0030794,ACC0012693,2026-03-05,HIGH_RISK,FIELD,v3,False,,,,False
TGT0009838,ACC0017544,2026-03-05,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0002169,ACC0018586,2026-03-05,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0017348,ACC0018239,2026-03-05,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0032510,ACC0028298,2026-03-05,DPD>=30,FIELD,v2,False,,,,False
TGT0004088,ACC0002388,2026-03-05,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0001235,ACC0005338,2026-03-05,DPD>=30,VOICE,v2,False,,,,False
TGT0002788,ACC0008701,2026-03-05,NPA,FIELD,legacy,False,,,,False
TGT0032270,ACC0007367,2026-03-05,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0015976,ACC0012661,2026-03-05,DPD>=60,VOICE,legacy,False,,,,False
TGT0013124,ACC0017321,2026-03-05,HIGH_RISK,SMS,v3,False,,,,False
TGT0016085,ACC0029276,2026-03-05,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0008290,ACC0024178,2026-03-05,DPD>=30,VOICE,v1,False,,,,False
TGT0009959,ACC0025487,2026-03-05,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0018900,ACC0002355,2026-03-05,DPD>=60,FIELD,legacy,False,,,,False
TGT0008684,ACC0001878,2026-03-05,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0032908,ACC0011851,2026-03-05,DPD>=60,VOICE,legacy,False,,,,False
TGT0035170,ACC0028760,2026-03-05,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0031175,ACC0029772,2026-03-05,HIGH_RISK,FIELD,v2,False,,,,False
TGT0038058,ACC0029146,2026-03-05,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0004412,ACC0013150,2026-03-05,NPA,FIELD,legacy,False,,,,False
TGT0018920,ACC0024780,2026-03-05,NPA,SMS,v2,False,,,,False
TGT0013213,ACC0002154,2026-03-05,DPD>=60,VOICE,v2,False,,,,False
TGT0035626,ACC0020167,2026-03-05,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0039401,ACC0014841,2026-03-05,HIGH_RISK,SMS,v1,False,,,,False
TGT0037540,ACC0008932,2026-03-05,HIGH_RISK,FIELD,v2,False,,,,False
TGT0018891,ACC0007897,2026-03-05,HIGH_RISK,FIELD,v2,False,,,,False
TGT0038160,ACC0013285,2026-03-05,DPD>=30,SMS,v3,False,,,,False
TGT0034026,ACC0000411,2026-03-05,PROMISE_BROKEN,SMS,v2,True,,,,False
TGT0036205,ACC0023341,2026-03-05,DPD>=60,SMS,v1,False,,,,False
TGT0039024,ACC0016514,2026-03-05,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0034218,ACC0029326,2026-03-05,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0019265,ACC0003597,2026-03-05,NPA,VOICE,v1,True,,,,False
TGT0030663,ACC0013467,2026-03-05,HIGH_RISK,SMS,v3,False,,,,False
TGT0034019,ACC0026827,2026-03-05,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0033481,ACC0013993,2026-03-05,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0017666,ACC0001960,2026-03-05,HIGH_RISK,SMS,legacy,True,,,,False
TGT0014700,ACC0002147,2026-03-05,DPD>=60,FIELD,legacy,False,,,,False
TGT0017269,ACC0017852,2026-03-05,DPD>=60,FIELD,v3,False,,,,False
TGT0008303,ACC0017467,2026-03-05,DPD>=60,FIELD,legacy,False,,,,False
TGT0041293,ACC0011444,2026-03-05,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0032983,ACC0026298,2026-03-05,NPA,WHATSAPP,v3,False,,,,False
TGT0008209,ACC0000362,2026-03-05,DPD>=30,SMS,v2,False,,,,False
TGT0004874,ACC0006035,2026-03-05,DPD>=60,VOICE,legacy,False,,,,False
TGT0018889,ACC0029929,2026-03-05,NPA,VOICE,v1,False,,,,False
TGT0018136,ACC0025187,2026-03-05,NPA,SMS,v2,False,,,,False
TGT0036115,ACC0000095,2026-03-05,HIGH_RISK,VOICE,v1,False,,,,False
TGT0040229,ACC0013671,2026-03-05,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0037557,ACC0000489,2026-03-05,HIGH_RISK,VOICE,v2,False,,,,False
TGT0001461,ACC0021418,2026-03-05,DPD>=60,VOICE,v3,False,,,,False
TGT0032729,ACC0024268,2026-03-06,HIGH_RISK,VOICE,v1,False,,,,False
TGT0026536,ACC0009310,2026-03-06,DPD>=30,FIELD,v1,False,,,,False
TGT0039633,ACC0021768,2026-03-06,DPD>=60,VOICE,legacy,True,,,,False
TGT0013166,ACC0026445,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0039341,ACC0027265,2026-03-06,DPD>=60,SMS,legacy,False,,,,False
TGT0039854,ACC0019417,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0041565,ACC0015542,2026-03-06,DPD>=60,FIELD,v2,False,,,,False
TGT0000093,ACC0029370,2026-03-06,NPA,WHATSAPP,legacy,False,,,,False
TGT0006898,ACC0006373,2026-03-06,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0002611,ACC0008629,2026-03-06,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0006771,ACC0026060,2026-03-06,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0032092,ACC0018497,2026-03-06,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0001108,ACC0013077,2026-03-06,DPD>=60,VOICE,v2,False,,,,False
TGT0002605,ACC0023014,2026-03-06,DPD>=60,VOICE,v1,False,,,,False
TGT0032701,ACC0003422,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0015987,ACC0015900,2026-03-06,HIGH_RISK,FIELD,v1,True,,,,False
TGT0036926,ACC0008079,2026-03-06,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0027104,ACC0019265,2026-03-06,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0009991,ACC0012714,2026-03-06,HIGH_RISK,FIELD,v3,False,,,,False
TGT0011154,ACC0015348,2026-03-06,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0029442,ACC0008466,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0032282,ACC0009118,2026-03-06,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0001134,ACC0010886,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0019797,ACC0007094,2026-03-06,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0018371,ACC0013416,2026-03-06,DPD>=30,FIELD,legacy,False,,,,False
TGT0004362,ACC0024725,2026-03-06,DPD>=60,VOICE,legacy,False,,,,False
TGT0017758,ACC0025614,2026-03-06,DPD>=60,VOICE,legacy,True,,,,False
TGT0008114,ACC0029425,2026-03-06,NPA,VOICE,legacy,False,,,,False
TGT0006615,ACC0018728,2026-03-06,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0039983,ACC0028016,2026-03-06,DPD>=30,VOICE,v3,False,,,,False
TGT0022841,ACC0008211,2026-03-06,DPD>=60,SMS,v2,False,,,,False
TGT0019234,ACC0023006,2026-03-06,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0000362,ACC0013720,2026-03-06,NPA,FIELD,v3,False,,,,False
TGT0028380,ACC0021034,2026-03-06,DPD>=60,SMS,legacy,False,,,,False
TGT0024501,ACC0011827,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0000909,ACC0029088,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0005331,ACC0016976,2026-03-06,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0019426,ACC0004569,2026-03-06,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0012191,ACC0017828,2026-03-06,DPD>=30,FIELD,v2,False,,,,False
TGT0000818,ACC0025842,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0024459,ACC0020417,2026-03-06,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0028117,ACC0012993,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0044403,ACC0005955,2026-03-06,HIGH_RISK,SMS,v1,False,,,,False
TGT0020892,ACC0029670,2026-03-06,DPD>=30,SMS,legacy,False,,,,False
TGT0040547,ACC0028497,2026-03-06,NPA,SMS,legacy,False,,,,False
TGT0011008,ACC0016789,2026-03-06,DPD>=60,VOICE,v3,False,,,,False
TGT0025980,ACC0021057,2026-03-06,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0032450,ACC0024466,2026-03-06,NPA,FIELD,v2,False,,,,False
TGT0002625,ACC0023057,2026-03-06,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0044909,ACC0017857,2026-03-06,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0032751,ACC0020351,2026-03-06,DPD>=60,FIELD,v2,False,,,,False
TGT0042505,ACC0027159,2026-03-06,NPA,SMS,v2,False,,,,False
TGT0039349,ACC0016329,2026-03-06,DPD>=30,FIELD,v3,False,,,,False
TGT0039538,ACC0014279,2026-03-06,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0036699,ACC0022686,2026-03-06,HIGH_RISK,SMS,v1,False,,,,False
TGT0006758,ACC0023379,2026-03-06,HIGH_RISK,VOICE,v3,False,,,,False
TGT0037066,ACC0009842,2026-03-06,DPD>=60,VOICE,v3,False,,,,False
TGT0008638,ACC0000607,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0023155,ACC0003286,2026-03-06,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0041465,ACC0027993,2026-03-06,HIGH_RISK,SMS,v1,False,,,,False
TGT0044935,ACC0002799,2026-03-06,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0039582,ACC0023192,2026-03-06,NPA,WHATSAPP,legacy,False,,,,False
TGT0029833,ACC0028191,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0003976,ACC0014649,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0032033,ACC0006797,2026-03-06,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0001798,ACC0019612,2026-03-06,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0037476,ACC0021899,2026-03-06,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0004190,ACC0021649,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0031992,ACC0009826,2026-03-06,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0015560,ACC0006598,2026-03-06,HIGH_RISK,SMS,v2,False,,,,False
TGT0037473,ACC0011244,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0043463,ACC0016921,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0039525,ACC0009745,2026-03-06,DPD>=60,FIELD,v3,False,,,,False
TGT0005018,ACC0019207,2026-03-06,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0019783,ACC0025757,2026-03-06,NPA,VOICE,v3,False,,,,False
TGT0044673,ACC0002973,2026-03-06,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0010614,ACC0011685,2026-03-06,DPD>=30,VOICE,legacy,False,,,,False
TGT0029857,ACC0011808,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0014140,ACC0017875,2026-03-06,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0003884,ACC0016774,2026-03-06,DPD>=60,SMS,v1,False,,,,False
TGT0018143,ACC0018563,2026-03-06,DPD>=60,VOICE,legacy,False,,,,False
TGT0032043,ACC0013926,2026-03-06,HIGH_RISK,VOICE,v2,False,,,,False
TGT0026262,ACC0008567,2026-03-06,DPD>=30,SMS,v3,False,,,,False
TGT0017961,ACC0017798,2026-03-06,HIGH_RISK,FIELD,v2,False,,,,False
TGT0032944,ACC0022467,2026-03-06,DPD>=30,SMS,v2,False,,,,False
TGT0042859,ACC0011738,2026-03-06,HIGH_RISK,FIELD,v1,False,,,,False
TGT0015913,ACC0006216,2026-03-06,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0037258,ACC0007495,2026-03-06,DPD>=30,FIELD,v3,False,,,,False
TGT0023739,ACC0009265,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0019926,ACC0004350,2026-03-06,HIGH_RISK,SMS,v2,False,,,,False
TGT0023732,ACC0016101,2026-03-06,DPD>=30,SMS,legacy,False,,,,False
TGT0029037,ACC0002251,2026-03-06,NPA,VOICE,v1,False,,,,False
TGT0003817,ACC0015685,2026-03-06,DPD>=30,SMS,v1,False,,,,False
TGT0021863,ACC0028883,2026-03-06,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0008095,ACC0014351,2026-03-06,HIGH_RISK,FIELD,v3,False,,,,False
TGT0009490,ACC0007941,2026-03-06,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0012904,ACC0023051,2026-03-06,NPA,FIELD,v1,False,,,,False
TGT0007519,ACC0005931,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0036454,ACC0007129,2026-03-06,HIGH_RISK,FIELD,v1,False,,,,False
TGT0042947,ACC0027809,2026-03-06,NPA,VOICE,legacy,False,,,,False
TGT0000024,ACC0003886,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0017715,ACC0023011,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0043426,ACC0019712,2026-03-06,NPA,FIELD,v3,False,,,,False
TGT0009456,ACC0012528,2026-03-06,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0018140,ACC0001319,2026-03-06,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0009883,ACC0011263,2026-03-06,NPA,SMS,v3,False,,,,False
TGT0009218,ACC0014329,2026-03-06,DPD>=60,FIELD,v2,False,,,,False
TGT0010572,ACC0015358,2026-03-06,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0006367,ACC0024064,2026-03-06,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0001284,ACC0024691,2026-03-06,HIGH_RISK,FIELD,v3,False,,,,False
TGT0021226,ACC0003283,2026-03-06,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0028700,ACC0001704,2026-03-06,PROMISE_BROKEN,FIELD,v3,True,,,,False
TGT0028032,ACC0002753,2026-03-06,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0023065,ACC0025583,2026-03-06,NPA,VOICE,v2,False,,,,False
TGT0028046,ACC0020236,2026-03-06,DPD>=30,SMS,v2,False,,,,False
TGT0021984,ACC0012249,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0010055,ACC0000485,2026-03-06,HIGH_RISK,VOICE,v2,False,,,,False
TGT0027252,ACC0029613,2026-03-06,DPD>=30,VOICE,v3,False,,,,False
TGT0034905,ACC0019363,2026-03-06,DPD>=60,SMS,legacy,False,,,,False
TGT0004234,ACC0016848,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0028653,ACC0005564,2026-03-06,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0016188,ACC0026656,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0012828,ACC0003877,2026-03-06,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0021240,ACC0021439,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0035870,ACC0014806,2026-03-06,NPA,WHATSAPP,v2,True,,,,False
TGT0006725,ACC0013520,2026-03-06,NPA,FIELD,legacy,False,,,,False
TGT0019172,ACC0025221,2026-03-06,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0044132,ACC0023503,2026-03-06,NPA,SMS,v3,False,,,,False
TGT0003236,ACC0027177,2026-03-06,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0001988,ACC0016437,2026-03-06,NPA,FIELD,v3,False,,,,False
TGT0033541,ACC0000344,2026-03-06,DPD>=60,SMS,v1,False,PAYMENT0019972,2026-03-10 02:45:34,41929.04,True
TGT0006396,ACC0022833,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0024194,ACC0015821,2026-03-06,DPD>=60,VOICE,v2,False,,,,False
TGT0020445,ACC0004085,2026-03-06,DPD>=60,VOICE,v3,False,,,,False
TGT0036025,ACC0008258,2026-03-06,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0039988,ACC0013218,2026-03-06,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0013920,ACC0006991,2026-03-06,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0008199,ACC0011281,2026-03-06,DPD>=30,FIELD,v3,False,,,,False
TGT0040049,ACC0022675,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0042271,ACC0013611,2026-03-06,DPD>=30,SMS,v1,False,,,,False
TGT0036249,ACC0028018,2026-03-06,PROMISE_BROKEN,WHATSAPP,v1,True,,,,False
TGT0006406,ACC0017729,2026-03-06,DPD>=60,FIELD,v1,False,,,,False
TGT0002190,ACC0000673,2026-03-06,HIGH_RISK,VOICE,v2,False,,,,False
TGT0025897,ACC0003742,2026-03-06,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0006162,ACC0001728,2026-03-06,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0001608,ACC0016935,2026-03-06,NPA,SMS,legacy,False,,,,False
TGT0035986,ACC0024989,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0038304,ACC0004980,2026-03-06,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0011309,ACC0012712,2026-03-06,DPD>=30,VOICE,v3,False,,,,False
TGT0015244,ACC0005449,2026-03-06,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0022037,ACC0005965,2026-03-06,NPA,VOICE,v1,False,,,,False
TGT0042314,ACC0007095,2026-03-06,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0008450,ACC0022140,2026-03-06,DPD>=30,VOICE,v3,False,,,,False
TGT0001273,ACC0010290,2026-03-06,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0003732,ACC0008744,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0020861,ACC0017539,2026-03-06,NPA,WHATSAPP,legacy,False,,,,False
TGT0009048,ACC0007186,2026-03-06,NPA,WHATSAPP,v1,False,,,,False
TGT0024338,ACC0000115,2026-03-06,HIGH_RISK,FIELD,v3,False,,,,False
TGT0016255,ACC0025838,2026-03-06,DPD>=30,SMS,legacy,False,,,,False
TGT0030947,ACC0004101,2026-03-06,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0024967,ACC0018788,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0011307,ACC0011543,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0027236,ACC0025000,2026-03-06,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0011441,ACC0006981,2026-03-06,PROMISE_BROKEN,FIELD,v2,True,,,,False
TGT0000948,ACC0012344,2026-03-06,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0018993,ACC0007589,2026-03-06,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0040336,ACC0026036,2026-03-06,DPD>=60,VOICE,legacy,True,,,,False
TGT0034354,ACC0022893,2026-03-06,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0006558,ACC0014763,2026-03-06,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0031186,ACC0026805,2026-03-06,DPD>=30,FIELD,v1,False,,,,False
TGT0003115,ACC0029465,2026-03-06,HIGH_RISK,FIELD,v1,False,,,,False
TGT0038883,ACC0020749,2026-03-06,HIGH_RISK,VOICE,v3,False,,,,False
TGT0017299,ACC0020101,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0020880,ACC0025251,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0025790,ACC0005208,2026-03-06,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0037758,ACC0027927,2026-03-06,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0040966,ACC0007125,2026-03-06,NPA,SMS,v1,False,,,,False
TGT0007375,ACC0019923,2026-03-06,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0038374,ACC0028478,2026-03-06,HIGH_RISK,SMS,v2,False,,,,False
TGT0006629,ACC0012227,2026-03-06,DPD>=60,FIELD,v2,False,,,,False
TGT0013350,ACC0026751,2026-03-06,NPA,VOICE,legacy,False,,,,False
TGT0022123,ACC0022870,2026-03-06,NPA,VOICE,legacy,False,,,,False
TGT0031476,ACC0025180,2026-03-06,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0025695,ACC0016249,2026-03-06,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0002979,ACC0000811,2026-03-06,HIGH_RISK,VOICE,v1,False,,,,False
TGT0044087,ACC0005903,2026-03-06,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0004469,ACC0000187,2026-03-06,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0018960,ACC0023209,2026-03-06,HIGH_RISK,SMS,legacy,False,,,,False
TGT0018827,ACC0003689,2026-03-06,NPA,VOICE,v3,False,,,,False
TGT0018966,ACC0014261,2026-03-06,NPA,FIELD,v1,False,,,,False
TGT0044509,ACC0029490,2026-03-06,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0020970,ACC0001792,2026-03-06,DPD>=30,FIELD,v3,False,,,,False
TGT0030325,ACC0002726,2026-03-06,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0005293,ACC0018231,2026-03-06,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0037883,ACC0028428,2026-03-06,NPA,VOICE,legacy,False,,,,False
TGT0005555,ACC0016939,2026-03-06,DPD>=30,SMS,legacy,False,,,,False
TGT0028287,ACC0021597,2026-03-06,NPA,FIELD,v1,False,,,,False
TGT0035241,ACC0004685,2026-03-06,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0024742,ACC0028908,2026-03-06,DPD>=60,SMS,legacy,False,,,,False
TGT0014706,ACC0005038,2026-03-06,DPD>=60,SMS,v3,False,,,,False
TGT0000961,ACC0023701,2026-03-06,NPA,FIELD,v1,False,,,,False
TGT0031223,ACC0014691,2026-03-06,NPA,SMS,legacy,False,PAYMENT0007421,2026-03-08 09:36:24,107593.16,True
TGT0006512,ACC0002827,2026-03-06,DPD>=60,FIELD,legacy,False,,,,False
TGT0038586,ACC0000371,2026-03-06,DPD>=30,SMS,legacy,False,,,,False
TGT0017115,ACC0014786,2026-03-06,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0019323,ACC0019821,2026-03-06,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0016521,ACC0026021,2026-03-06,DPD>=60,VOICE,v3,False,,,,False
TGT0016516,ACC0005057,2026-03-06,NPA,WHATSAPP,v2,False,,,,False
TGT0040331,ACC0014935,2026-03-06,DPD>=30,SMS,v2,False,,,,False
TGT0030581,ACC0019046,2026-03-06,DPD>=60,SMS,legacy,False,,,,False
TGT0040403,ACC0001284,2026-03-06,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0010479,ACC0003993,2026-03-06,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0012644,ACC0002998,2026-03-06,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0008956,ACC0015514,2026-03-06,HIGH_RISK,SMS,v2,False,,,,False
TGT0008430,ACC0011693,2026-03-07,DPD>=60,VOICE,legacy,False,PAYMENT0014710,2026-03-08 20:11:16,125879.08,True
TGT0028868,ACC0025647,2026-03-07,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0032178,ACC0010821,2026-03-07,DPD>=60,VOICE,v1,False,,,,False
TGT0040965,ACC0013029,2026-03-07,NPA,VOICE,v1,True,,,,False
TGT0018783,ACC0027999,2026-03-07,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0028533,ACC0003113,2026-03-07,DPD>=60,FIELD,v3,False,,,,False
TGT0027277,ACC0026252,2026-03-07,DPD>=60,FIELD,legacy,False,,,,False
TGT0031926,ACC0020883,2026-03-07,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0028734,ACC0018592,2026-03-07,HIGH_RISK,SMS,v3,False,,,,False
TGT0039970,ACC0012416,2026-03-07,DPD>=30,VOICE,v3,False,,,,False
TGT0043538,ACC0020179,2026-03-07,DPD>=60,FIELD,v2,False,,,,False
TGT0041156,ACC0018604,2026-03-07,HIGH_RISK,FIELD,v2,False,,,,False
TGT0012831,ACC0015925,2026-03-07,DPD>=30,FIELD,v3,False,,,,False
